schemaname|table_name|column|data_type|order
demos_qa|fact_price_excp|exception_type|character varying|2
demos_qa|fact_price_excp|exception_desc|character varying|3
demos_qa|fact_price_excp|source_table_nm|character varying|4
demos_qa|fact_price_excp|source_row_ref|character varying|5
demos_qa|fact_price_excp|instrument_id|integer|6
demos_qa|fact_price_excp|currency_cd|character|7
demos_qa|fact_price_excp|source_system_id|smallint|8
demos_qa|fact_price_excp|effective_dt|date|9
demos_qa|fact_price_excp|price_type_cd|character varying|10
demos_qa|fact_price_excp|price_val|numeric(26,10)|11
demos_qa|fact_price_excp|firm_id|smallint|12
demos_qa|fact_price_excp|active_flg|boolean|13
demos_qa|fact_price_excp|batch_dt|date|14
demos_qa|fact_price_excp|created_program_nm|character varying|15
demos_qa|fact_price_excp|created_user_nm|character varying|16
demos_qa|fact_price_excp|created_ts|timestamp without time zone|17
demos_qa|fact_report_ror|account_id|character varying|1
demos_qa|fact_report_ror|agg_level|character varying|2
demos_qa|fact_report_ror|agg_level_id|character varying|3
demos_qa|fact_report_ror|period_type_cd|character varying|4
demos_qa|fact_report_ror|as_of_dt|date|5
demos_qa|fact_report_ror|begin_dt|date|6
demos_qa|fact_report_ror|end_dt|date|7
demos_qa|fact_report_ror|ror_type_cd|character varying|8
demos_qa|fact_report_ror|beg_smv_val|numeric(26,10)|9
demos_qa|fact_report_ror|beg_bal_val|numeric(26,10)|10
demos_qa|fact_report_ror|beg_mv_val|numeric(26,10)|11
demos_qa|fact_report_ror|beg_pp_val|numeric(26,10)|12
demos_qa|fact_report_ror|beg_ai_val|numeric(26,10)|13
demos_qa|fact_report_ror|end_smv_val|numeric(26,10)|14
demos_qa|fact_report_ror|end_bal_val|numeric(26,10)|15
demos_qa|fact_report_ror|end_mv_val|numeric(26,10)|16
demos_qa|fact_report_ror|end_pp_val|numeric(26,10)|17
demos_qa|fact_report_ror|end_ai_val|numeric(26,10)|18
demos_qa|fact_report_ror|cf_tot_val|numeric(26,10)|19
demos_qa|fact_report_ror|fee_tot_val|numeric(26,10)|20
demos_qa|fact_report_ror|ror_val|numeric(26,10)|21
demos_qa|fact_report_ror|annual_ror_val|numeric(31,7)|22
demos_qa|fact_report_ror|income_val|numeric(26,10)|23
demos_qa|fact_report_ror|firm_id|smallint|24
demos_qa|fact_report_ror|batch_dt|date|25
demos_qa|fact_report_ror|active_flg|boolean|26
demos_qa|fact_report_ror|created_program_nm|character varying|27
demos_qa|fact_report_ror|created_user_nm|character varying|28
demos_qa|fact_report_ror|created_ts|timestamp without time zone|29
demos_qa|fact_ror|account_id|character varying|1
demos_qa|fact_ror|adv_flg|character varying|2
demos_qa|fact_ror|instrument_id|integer|3
demos_qa|fact_ror|account_type_id|integer|4
demos_qa|fact_ror|account_group_id|character varying|5
demos_qa|fact_ror|composite_id|character varying|6
demos_qa|fact_ror|sleeve_id|character varying|7
demos_qa|fact_ror|class_type_id|smallint|8
demos_qa|fact_ror|class_type_cd|character varying|9
demos_qa|fact_ror|class_val|character varying|10
demos_qa|fact_ror|currency_cd|character|11
demos_qa|fact_ror|period_type_cd|character varying|12
demos_qa|fact_ror|as_of_dt|date|13
demos_qa|fact_ror|begin_dt|date|14
demos_qa|fact_ror|end_dt|date|15
demos_qa|fact_ror|ror_type_cd|character varying|16
demos_qa|fact_ror|beg_smv_val|numeric(26,10)|17
demos_qa|fact_ror|beg_bal_val|numeric(26,10)|18
demos_qa|fact_ror|beg_mv_val|numeric(26,10)|19
demos_qa|fact_ror|beg_pp_val|numeric(26,10)|20
demos_qa|fact_ror|beg_ai_val|numeric(26,10)|21
demos_qa|fact_ror|beg_share_qty|numeric(26,10)|22
demos_qa|fact_ror|end_smv_val|numeric(26,10)|23
demos_qa|fact_ror|end_bal_val|numeric(26,10)|24
demos_qa|fact_ror|end_mv_val|numeric(26,10)|25
demos_qa|fact_ror|end_pp_val|numeric(26,10)|26
demos_qa|fact_ror|end_ai_val|numeric(26,10)|27
demos_qa|fact_ror|end_share_qty|numeric(26,10)|28
demos_qa|fact_ror|cf_in_val|numeric(26,10)|29
demos_qa|fact_ror|cf_out_val|numeric(26,10)|30
demos_qa|fact_ror|cf_tot_val|numeric(26,10)|31
demos_qa|fact_ror|fee_tot_val|numeric(26,10)|32
demos_qa|fact_ror|ror_val_nof|numeric(26,10)|33
demos_qa|fact_ror|ror_val_gof|numeric(26,10)|34
demos_qa|fact_ror|annual_ror_val_nof|numeric(31,7)|35
demos_qa|fact_ror|annual_ror_val_gof|numeric(31,7)|36
demos_qa|fact_ror|err_id|integer|37
demos_qa|fact_ror|firm_id|smallint|38
demos_qa|fact_ror|batch_dt|date|39
demos_qa|fact_ror|active_flg|boolean|40
demos_qa|fact_ror|created_program_nm|character varying|41
demos_qa|fact_ror|created_user_nm|character varying|42
demos_qa|fact_ror|created_ts|timestamp without time zone|43
demos_qa|fact_ror_hist|account_id|character varying|1
demos_qa|fact_ror_hist|sleeve_id|character varying|2
demos_qa|fact_ror_hist|instrument_id|integer|3
demos_qa|fact_ror_hist|class_type_id|character varying|4
demos_qa|fact_ror_hist|entity_type_cd|character varying|5
demos_qa|fact_ror_hist|entity_id|character varying|6
demos_qa|fact_ror_hist|ror_freq|character varying|7
demos_qa|fact_ror_hist|period_start_dt|date|8
demos_qa|fact_ror_hist|period_end_dt|date|9
demos_qa|fact_ror_hist|currency_cd|character|10
demos_qa|fact_ror_hist|adv_flg|character|11
demos_qa|fact_ror_hist|beg_mv_val|numeric(26,10)|12
demos_qa|fact_ror_hist|end_mv_val|numeric(26,10)|13
demos_qa|fact_ror_hist|beg_ai_val|numeric(26,10)|14
demos_qa|fact_ror_hist|end_ai_val|numeric(26,10)|15
demos_qa|fact_ror_hist|cf_in_val|numeric(26,10)|16
demos_qa|fact_ror_hist|cf_out_val|numeric(26,10)|17
demos_qa|fact_ror_hist|income_amt|numeric(26,10)|18
demos_qa|fact_ror_hist|net_wtd_cf_val|numeric(26,10)|19
demos_qa|fact_ror_hist|gross_wtd_cf_val|numeric(26,10)|20
demos_qa|fact_ror_hist|fee_tot_val|numeric(26,10)|21
demos_qa|fact_ror_hist|gof_ror_val|numeric(26,10)|22
demos_qa|fact_ror_hist|nof_ror_val|numeric(26,10)|23
demos_qa|fact_ror_hist|batch_dt|date|24
demos_qa|fact_ror_hist|active_flg|boolean|25
demos_qa|fact_ror_hist|created_program_nm|character varying|26
demos_qa|fact_ror_hist|created_user_nm|character varying|27
demos_qa|fact_ror_hist|created_ts|timestamp without time zone|28
demos_qa|fact_ror_outlier|account_id|character varying|1
demos_qa|fact_ror_outlier|source_system_id|integer|2
demos_qa|fact_ror_outlier|instrument_id|integer|3
demos_qa|fact_ror_outlier|sleeve_id|character varying|4
demos_qa|fact_ror_outlier|account_type_id|integer|5
demos_qa|fact_ror_outlier|entity_type_cd|character varying|6
demos_qa|fact_ror_outlier|entity_id|character varying|7
demos_qa|fact_ror_outlier|currency_cd|character|8
demos_qa|fact_ror_outlier|period_type_cd|character varying|9
demos_qa|fact_ror_outlier|recon_dt|date|10
demos_qa|fact_ror_outlier|as_of_dt|date|11
demos_qa|fact_ror_outlier|amount|numeric(26,10)|12
demos_qa|fact_ror_outlier|ror|numeric(26,10)|13
demos_qa|fact_ror_outlier|entity_ror|numeric(26,10)|14
demos_qa|fact_ror_outlier|warn_threshold|numeric(5,4)|15
demos_qa|fact_ror_outlier|err_threshold|numeric(5,4)|16
demos_qa|fact_ror_outlier|status_cd|character varying|17
demos_qa|fact_ror_outlier|mark_as_reconciled_flg|boolean|18
demos_qa|fact_ror_outlier|pos_acc_flg|character varying|19
demos_qa|fact_ror_outlier|notes_txt|character varying|20
demos_qa|fact_ror_outlier|firm_id|smallint|21
demos_qa|fact_ror_outlier|active_flg|boolean|22
demos_qa|fact_ror_outlier|batch_dt|date|23
demos_qa|fact_ror_outlier|created_program_nm|character varying|24
demos_qa|fact_ror_outlier|created_user_nm|character varying|25
demos_qa|fact_ror_outlier|created_ts|timestamp without time zone|26
demos_qa|fact_sec_missing_info|instrument_id|integer|1
demos_qa|fact_sec_missing_info|recon_dt|date|2
demos_qa|fact_sec_missing_info|issue_type|character varying|3
demos_qa|fact_sec_missing_info|value|numeric(26,10)|4
demos_qa|fact_sec_missing_info|active_flg|boolean|5
demos_qa|fact_sec_missing_info|batch_dt|date|6
demos_qa|fact_sec_missing_info|created_program_nm|character varying|7
demos_qa|fact_sec_missing_info|created_user_nm|character varying|8
demos_qa|fact_sec_missing_info|created_ts|timestamp without time zone|9
demos_qa|fact_setting|property_id|smallint|1
demos_qa|fact_setting|property_value_id|smallint|2
demos_qa|fact_setting|usage_id|character varying|3
demos_qa|fact_setting|property_value_priority|smallint|4
demos_qa|fact_setting|firm_id|smallint|5
demos_qa|fact_setting|active_flg|boolean|6
demos_qa|fact_setting|created_program|character varying|7
demos_qa|fact_setting|created_user|character varying|8
demos_qa|fact_setting|created_ts|timestamp without time zone|9
demos_qa|fact_setting|modified_program|character varying|10
demos_qa|fact_setting|modified_user|character varying|11
demos_qa|fact_setting|modified_ts|timestamp without time zone|12
demos_qa|fact_sleeve_recon|sleeve_id|character varying|1
demos_qa|fact_sleeve_recon|recon_dt|date|2
demos_qa|fact_sleeve_recon|entity_type_cd|character varying|3
demos_qa|fact_sleeve_recon|pr_entity_id|character varying|4
demos_qa|fact_sleeve_recon|sor_entity_id|character varying|5
demos_qa|fact_sleeve_recon|status_cd|character varying|6
demos_qa|fact_sleeve_recon|mark_as_reconciled_flg|boolean|7
demos_qa|fact_sleeve_recon|firm_id|smallint|8
demos_qa|fact_sleeve_recon|active_flg|boolean|9
demos_qa|fact_sleeve_recon|batch_dt|date|10
demos_qa|fact_sleeve_recon|created_program_nm|character varying|11
demos_qa|fact_sleeve_recon|created_user_nm|character varying|12
demos_qa|fact_sleeve_recon|created_ts|timestamp without time zone|13
demos_qa|fact_sor_holding|account_id|character varying|1
demos_qa|fact_sor_holding|instrument_id|integer|2
demos_qa|fact_sor_holding|sleeve_id|character varying|3
demos_qa|fact_sor_holding|account_type_id|integer|4
demos_qa|fact_sor_holding|currency_cd|character|5
demos_qa|fact_sor_holding|source_system_id|smallint|6
demos_qa|fact_sor_holding|effective_dt|date|7
demos_qa|fact_sor_holding|pos_bal_flg|character varying|8
demos_qa|fact_sor_holding|sor_quantity_val|numeric(26,10)|9
demos_qa|fact_sor_holding|firm_id|smallint|10
demos_qa|fact_sor_holding|active_flg|boolean|11
demos_qa|fact_sor_holding|batch_dt|date|12
demos_qa|fact_sor_holding|created_program_nm|character varying|13
demos_qa|fact_sor_holding|created_user_nm|character varying|14
demos_qa|fact_sor_holding|created_ts|timestamp without time zone|15
demos_qa|fact_sor_holding_excp|job_name_var|character varying|1
demos_qa|fact_sor_holding_excp|exception_type|character varying|2
demos_qa|fact_sor_holding_excp|exception_desc|character varying|3
demos_qa|fact_sor_holding_excp|source_table_nm|character varying|4
demos_qa|fact_sor_holding_excp|source_row_ref|character varying|5
demos_qa|fact_sor_holding_excp|account_id|character varying|6
demos_qa|fact_sor_holding_excp|instrument_id|integer|7
demos_qa|fact_sor_holding_excp|sleeve_id|character varying|8
demos_qa|fact_sor_holding_excp|account_type_id|integer|9
demos_qa|fact_sor_holding_excp|currency_cd|character|10
demos_qa|fact_sor_holding_excp|effective_dt|date|11
demos_qa|fact_sor_holding_excp|pos_bal_flg|character varying|12
demos_qa|fact_sor_holding_excp|sor_quantity_val|numeric(26,10)|13
demos_qa|fact_sor_holding_excp|firm_id|smallint|14
demos_qa|fact_sor_holding_excp|active_flg|boolean|15
demos_qa|fact_sor_holding_excp|batch_dt|date|16
demos_qa|fact_sor_holding_excp|created_program_nm|character varying|17
demos_qa|fact_sor_holding_excp|created_user_nm|character varying|18
demos_qa|fact_sor_holding_excp|created_ts|timestamp without time zone|19
demos_qa|fact_transaction|transaction_id|bigint|1
demos_qa|fact_transaction|transaction_type_id|integer|2
demos_qa|fact_transaction|transaction_type_desc|character varying|3
demos_qa|fact_transaction|account_id|character varying|4
demos_qa|fact_transaction|instrument_id|integer|5
demos_qa|fact_transaction|account_type_id|integer|6
demos_qa|fact_transaction|transaction_behavior_id|integer|7
demos_qa|fact_transaction|behavior_desc|character varying|8
demos_qa|fact_transaction|source_system_id|smallint|9
demos_qa|fact_transaction|source_system_desc|character varying|10
demos_qa|fact_transaction|corp_action_decl_id|integer|11
demos_qa|fact_transaction|sleeve_id|character varying|12
demos_qa|fact_transaction|trade_dt|date|13
demos_qa|fact_transaction|settle_dt|date|14
demos_qa|fact_transaction|effective_dt|date|15
demos_qa|fact_transaction|trade_currency_cd|character|16
demos_qa|fact_transaction|settle_currency_cd|character|17
demos_qa|fact_transaction|sor_transaction_ref|character varying|18
demos_qa|fact_transaction|account_capital_flow_flg|boolean|19
demos_qa|fact_transaction|position_capital_flow_flg|boolean|20
demos_qa|fact_transaction|capital_flow_algo_id|smallint|21
demos_qa|fact_transaction|fee_flg|boolean|22
demos_qa|fact_transaction|cf_val|numeric(26,10)|23
demos_qa|fact_transaction|fee_val|numeric(26,10)|24
demos_qa|fact_transaction|spot_exchange_rt|numeric(26,10)|25
demos_qa|fact_transaction|trailer_txt|character varying|26
demos_qa|fact_transaction|quantity_val|numeric(18,5)|27
demos_qa|fact_transaction|price_val|numeric(26,10)|28
demos_qa|fact_transaction|principal_val|numeric(26,10)|29
demos_qa|fact_transaction|commission_val|numeric(26,10)|30
demos_qa|fact_transaction|misc_expense_val|numeric(26,10)|31
demos_qa|fact_transaction|net_amt_val|numeric(26,10)|32
demos_qa|fact_transaction|amortization_factor_val|numeric(26,10)|33
demos_qa|fact_transaction|accrued_interest_val|numeric(26,10)|34
demos_qa|fact_transaction|batch_cd|character varying|35
demos_qa|fact_transaction|entry_cd|character varying|36
demos_qa|fact_transaction|sec_fee_val|numeric(26,10)|37
demos_qa|fact_transaction|postage_val|numeric(26,10)|38
demos_qa|fact_transaction|other_fee|numeric(26,10)|39
demos_qa|fact_transaction|credit_debit_flg|character|40
demos_qa|fact_transaction|external_transaction_flg|boolean|41
demos_qa|fact_transaction|tax_withheld_amt|numeric(26,10)|42
demos_qa|fact_transaction|foreign_tax_withheld_amt|numeric(26,10)|43
demos_qa|fact_transaction|transaction_status_ind|character varying|44
demos_qa|fact_transaction|firm_id|smallint|45
demos_qa|fact_transaction|active_flg|boolean|46
demos_qa|fact_transaction|batch_dt|date|47
demos_qa|fact_transaction|created_program_nm|character varying|48
demos_qa|fact_transaction|created_user_nm|character varying|49
demos_qa|fact_transaction|created_ts|timestamp without time zone|50
demos_qa|fact_transaction_excp|job_name_var|character varying|1
demos_qa|fact_transaction_excp|exception_type|character varying|2
demos_qa|fact_transaction_excp|exception_desc|character varying|3
demos_qa|fact_transaction_excp|source_table_nm|character varying|4
demos_qa|fact_transaction_excp|source_row_ref|character varying|5
demos_qa|fact_transaction_excp|transaction_type_id|integer|6
demos_qa|fact_transaction_excp|account_id|character varying|7
demos_qa|fact_transaction_excp|instrument_id|integer|8
demos_qa|fact_transaction_excp|account_type_id|integer|9
demos_qa|fact_transaction_excp|source_system_id|smallint|10
demos_qa|fact_transaction_excp|corp_action_decl_id|integer|11
demos_qa|fact_transaction_excp|sleeve_id|character varying|12
demos_qa|fact_transaction_excp|trade_dt|date|13
demos_qa|fact_transaction_excp|settle_dt|date|14
demos_qa|fact_transaction_excp|effective_dt|date|15
demos_qa|fact_transaction_excp|trade_currency_cd|character|16
demos_qa|fact_transaction_excp|settle_currency_cd|character|17
demos_qa|fact_transaction_excp|sor_transaction_ref|character varying|18
demos_qa|fact_transaction_excp|spot_exchange_rt|numeric(26,10)|19
demos_qa|fact_transaction_excp|trailer_txt|character varying|20
demos_qa|fact_transaction_excp|quantity_val|numeric(18,5)|21
demos_qa|fact_transaction_excp|price_val|numeric(26,10)|22
demos_qa|fact_transaction_excp|principal_val|numeric(26,10)|23
demos_qa|fact_transaction_excp|commission_val|numeric(26,10)|24
demos_qa|fact_transaction_excp|fee_val|numeric(26,10)|25
demos_qa|fact_transaction_excp|misc_expense_val|numeric(26,10)|26
demos_qa|fact_transaction_excp|net_amt_val|numeric(26,10)|27
demos_qa|fact_transaction_excp|amortization_factor_val|numeric(26,10)|28
demos_qa|fact_transaction_excp|accrued_interest_val|numeric(26,10)|29
demos_qa|fact_transaction_excp|batch_cd|character varying|30
demos_qa|fact_transaction_excp|entry_cd|character varying|31
demos_qa|fact_transaction_excp|sec_fee_val|numeric(26,10)|32
demos_qa|fact_transaction_excp|postage_val|numeric(26,10)|33
demos_qa|fact_transaction_excp|other_fee|numeric(26,10)|34
demos_qa|fact_transaction_excp|credit_debit_flg|character|35
demos_qa|fact_transaction_excp|external_transaction_flg|boolean|36
demos_qa|fact_transaction_excp|tax_withheld_amt|numeric(26,10)|37
demos_qa|fact_transaction_excp|foreign_tax_withheld_amt|numeric(26,10)|38
demos_qa|fact_transaction_excp|transaction_status_ind|character varying|39
demos_qa|fact_transaction_excp|firm_id|smallint|40
demos_qa|fact_transaction_excp|active_flg|boolean|41
demos_qa|fact_transaction_excp|batch_dt|date|42
demos_qa|fact_transaction_excp|created_program_nm|character varying|43
demos_qa|fact_transaction_excp|created_user_nm|character varying|44
demos_qa|fact_transaction_excp|created_ts|timestamp without time zone|45
demos_qa|fhp_excp|file_name_var|character varying|1
demos_qa|fhp_excp|file_load_date|timestamp without time zone|2
demos_qa|fhp_excp|exception_type|character varying|3
demos_qa|fhp_excp|exception_desc|character varying|4
demos_qa|fhp_excp|load_status|character varying|5
demos_qa|fhp_excp|record_type_cd|character varying|6
demos_qa|fhp_excp|client_nbr|character varying|7
demos_qa|fhp_excp|group_slct_id|character varying|8
demos_qa|fhp_excp|bas_currency_id|character varying|9
demos_qa|fhp_excp|security_adp_nbr|character varying|10
demos_qa|fhp_excp|action_cd|character varying|11
demos_qa|fhp_excp|fgn_crncy_hp_amt|numeric(16,8)|12
demos_qa|fhp_excp|user_cd|character varying|13
demos_qa|fhp_excp|last_chng_dt|date|14
demos_qa|firm_|firm_id|integer|1
demos_qa|firm_|firm_name|character varying|2
demos_qa|firm_|description|character varying|3
demos_qa|firm_|web_context|character varying|4
demos_qa|firm_|timeout|integer|5
demos_qa|firm_|insert_ts|date|6
demos_qa|firm_|update_ts|date|7
demos_qa|h2a_excp|file_name_var|character varying|1
demos_qa|h2a_excp|file_load_date|timestamp without time zone|2
demos_qa|h2a_excp|exception_type|character varying|3
demos_qa|h2a_excp|exception_desc|character varying|4
demos_qa|h2a_excp|load_status|character varying|5
demos_qa|h2a_excp|firm_id|smallint|6
demos_qa|h2a_excp|batch_dt|date|7
demos_qa|h2a_excp|rec_type_cd|character varying|8
demos_qa|h2a_excp|client_nbr|character varying|9
demos_qa|h2a_excp|group_slct_id|character varying|10
demos_qa|h2a_excp|processing_dt|date|11
demos_qa|h2a_excp|branch_cd|character varying|12
demos_qa|h2a_excp|account_cd|character varying|13
demos_qa|h2a_excp|currency_cd|character varying|14
demos_qa|h2a_excp|type_account_cd|character varying|15
demos_qa|h2a_excp|chck_brch_acct_nbr|character varying|16
demos_qa|h2a_excp|security_adp_nbr|character varying|17
demos_qa|h2a_excp|trans_acct_hist_cd|character varying|18
demos_qa|h2a_excp|trans_hist_seq_nbr|integer|19
demos_qa|h2a_excp|transaction_dt|date|20
demos_qa|h2a_excp|debit_credit_cd|character varying|21
demos_qa|h2a_excp|action_cd|character varying|22
demos_qa|h2a_excp|prc_sec_amt|numeric(16,8)|23
demos_qa|h2a_excp|blttr_mrkt_cd|character varying|24
demos_qa|h2a_excp|blttr_cpcty_cd|character varying|25
demos_qa|h2a_excp|rr_cd|character varying|26
demos_qa|h2a_excp|int_accrd_bond_amt|numeric(17,2)|27
demos_qa|h2a_excp|pstg_chrg_amt|numeric(11,2)|28
demos_qa|h2a_excp|desc_add_prnt_cd|character varying|29
demos_qa|h2a_excp|broker_exec_cd|character varying|30
demos_qa|h2a_excp|frst_mny_amt|numeric(17,2)|31
demos_qa|h2a_excp|branch_prft_ctr_cd|character varying|32
demos_qa|h2a_excp|cusip_nbr|character varying|33
demos_qa|h2a_excp|share_trans_qty|numeric(17,5)|34
demos_qa|h2a_excp|spcl_prcs_cd|character varying|35
demos_qa|h2a_excp|currency_trd_cd|character varying|36
demos_qa|h2a_excp|cdg_cusip_cd|character varying|37
demos_qa|h2a_excp|cusip_extend_nbr|character varying|38
demos_qa|h2a_excp|issue_when_ind|character varying|39
demos_qa|h2a_excp|trailer2_cd|character varying|40
demos_qa|h2a_excp|trailer3_cd|character varying|41
demos_qa|h2a_excp|cncl_cmmsn_trd_cd|character varying|42
demos_qa|h2a_excp|ggrph_lctn_cd|character varying|43
demos_qa|h2a_excp|tran_total_amt|numeric(17,2)|44
demos_qa|h2a_excp|rfrn_id|character varying|45
demos_qa|h2a_excp|ticker_symbol_cd|character varying|46
demos_qa|h2a_excp|client_use_txt|character varying|47
demos_qa|h2a_excp|trade_tmstp_txt|date|48
demos_qa|h2a_excp|dtc_actvty_cd|character varying|49
demos_qa|h2a_excp|acct_splmtl_cd|character varying|50
demos_qa|h2a_excp|srce_trans_cd|character varying|51
demos_qa|h2a_excp|trailer4_cd|character varying|52
demos_qa|h2a_excp|trailer5_cd|character varying|53
demos_qa|h2a_excp|crrn_cvrsn_rt|numeric(15,8)|54
demos_qa|h2a_excp|trailer6_cd|character varying|55
demos_qa|h2a_excp|trailer7_cd|character varying|56
demos_qa|h2a_excp|trailer8_cd|character varying|57
demos_qa|h2a_excp|trailer9_cd|character varying|58
demos_qa|h2a_excp|trailer10_cd|character varying|59
demos_qa|h2a_excp|ctgy_cd|character varying|60
demos_qa|h2a_excp|yield_pct|numeric(11,7)|61
demos_qa|h2a_excp|yield_type_cd|character varying|62
demos_qa|h2a_excp|tle_misc_txt|character varying|63
demos_qa|h2a_excp|exp_trd_ordr_nbr|character varying|64
demos_qa|h2a_excp|rttm_str_cntl_nbr|character varying|65
demos_qa|h2a_excp|trans_control_id|character varying|66
demos_qa|h2a_excp|msrb_control_nbr|character varying|67
demos_qa|h2a_excp|cnv_bas_activity_id|character varying|68
demos_qa|h2a_excp|cnv_activity_type_id|smallint|69
demos_qa|h2a_excp|cnv_effective_dt|date|70
demos_qa|h2a_excp|cnv_amort_factor|numeric(26,10)|71
demos_qa|h2a_excp|cnv_exclude_from_calc_id|integer|72
demos_qa|h2a_excp|cnv_commission|numeric(26,10)|73
demos_qa|h2a_excp|cnv_fees|numeric(26,10)|74
demos_qa|h2a_excp|cnv_misc_fees|numeric(26,10)|75
demos_qa|h2a_excp|cnv_sec_fees|numeric(26,10)|76
demos_qa|h2a_excp|cnv_other_fees|numeric(26,10)|77
demos_qa|h2a_excp|cnv_trailer|character varying|78
demos_qa|h2a_excp|created_ts|timestamp without time zone|79
demos_qa|h2b_excp|file_name_var|character varying|1
demos_qa|h2b_excp|file_load_date|timestamp without time zone|2
demos_qa|h2b_excp|exception_type|character varying|3
demos_qa|h2b_excp|exception_desc|character varying|4
demos_qa|h2b_excp|load_status|character varying|5
demos_qa|h2b_excp|firm_id|smallint|6
demos_qa|h2b_excp|batch_dt|date|7
demos_qa|h2b_excp|rec_type_cd|character varying|8
demos_qa|h2b_excp|client_nbr|character varying|9
demos_qa|h2b_excp|group_slct_id|character varying|10
demos_qa|h2b_excp|processing_dt|date|11
demos_qa|h2b_excp|branch_cd|character varying|12
demos_qa|h2b_excp|account_cd|character varying|13
demos_qa|h2b_excp|currency_cd|character varying|14
demos_qa|h2b_excp|type_account_cd|character varying|15
demos_qa|h2b_excp|chck_brch_acct_nbr|character varying|16
demos_qa|h2b_excp|security_adp_nbr|character varying|17
demos_qa|h2b_excp|trans_acct_hist_cd|character varying|18
demos_qa|h2b_excp|trans_hist_seq_nbr|integer|19
demos_qa|h2b_excp|transaction_dt|date|20
demos_qa|h2b_excp|debit_credit_cd|character varying|21
demos_qa|h2b_excp|action_cd|character varying|22
demos_qa|h2b_excp|cusip_nbr|character varying|23
demos_qa|h2b_excp|cusip_issr_cd|character varying|24
demos_qa|h2b_excp|share_trans_qty|numeric(17,5)|25
demos_qa|h2b_excp|cusip_extend_nbr|character varying|26
demos_qa|h2b_excp|cdg_cusip_cd|character varying|27
demos_qa|h2b_excp|rr_cd|character varying|28
demos_qa|h2b_excp|trailer2_cd|character varying|29
demos_qa|h2b_excp|trailer3_cd|character varying|30
demos_qa|h2b_excp|rfrn_id|character varying|31
demos_qa|h2b_excp|batch_cd|character varying|32
demos_qa|h2b_excp|entry_cd|character varying|33
demos_qa|h2b_excp|tran_total_amt|numeric(17,2)|34
demos_qa|h2b_excp|line_desc_msd_qty|smallint|35
demos_qa|h2b_excp|dtc_actvty_cd|character varying|36
demos_qa|h2b_excp|srce_tran_cd|character varying|37
demos_qa|h2b_excp|client_use_txt|character varying|38
demos_qa|h2b_excp|crrn_cvrsn_rt|numeric(15,8)|39
demos_qa|h2b_excp|ctgy_cd|character varying|40
demos_qa|h2b_excp|tle_misc_txt|character varying|41
demos_qa|h2b_excp|tle_trnfr_typ_cd|character varying|42
demos_qa|h2b_excp|gift_cd|character varying|43
demos_qa|h2b_excp|cbt_control_id|character varying|44
demos_qa|h2b_excp|cbt_cntra_pty_cd|character varying|45
demos_qa|h2b_excp|instr_spcl_orgn_cd|character varying|46
demos_qa|h2b_excp|trans_control_id|character varying|47
demos_qa|h2b_excp|created_ts|timestamp without time zone|48
demos_qa|hia_excp|file_name_var|character varying|1
demos_qa|hia_excp|file_load_date|timestamp without time zone|2
demos_qa|hia_excp|exception_type|character varying|3
demos_qa|hia_excp|exception_desc|character varying|4
demos_qa|hia_excp|load_status|character varying|5
demos_qa|hia_excp|record_type_cd|character varying|6
demos_qa|hia_excp|client_nbr|character varying|7
demos_qa|hia_excp|group_slct_id|character varying|8
demos_qa|hia_excp|extraction_dt|character varying|9
demos_qa|hia_excp|branch_cd|character varying|10
demos_qa|hia_excp|account_cd|character varying|11
demos_qa|hia_excp|currency_cd|character varying|12
demos_qa|hia_excp|transaction_dt|character varying|13
demos_qa|hia_excp|security_adp_nbr|character varying|14
demos_qa|hia_excp|type_tran_ch_cd|character varying|15
demos_qa|hia_excp|type_account_cd|character varying|16
demos_qa|hia_excp|seq_nbr|character varying|17
demos_qa|hia_excp|txt_line_nbr|character varying|18
demos_qa|hia_excp|action|character varying|19
demos_qa|hia_excp|desc_history_txt|character varying|20
demos_qa|hia_excp|rr_cd|character varying|21
demos_qa|hja_excp|file_name_var|character varying|1
demos_qa|hja_excp|file_load_date|timestamp without time zone|2
demos_qa|hja_excp|exception_type|character varying|3
demos_qa|hja_excp|exception_desc|character varying|4
demos_qa|hja_excp|load_status|character varying|5
demos_qa|hja_excp|hja_record_type_cd|character varying|6
demos_qa|hja_excp|hja_client_nbr|character varying|7
demos_qa|hja_excp|hja_group_slct_id|character varying|8
demos_qa|hja_excp|hja_branch_cd|character varying|9
demos_qa|hja_excp|hja_account_cd|character varying|10
demos_qa|hja_excp|hja_currency_cd|character varying|11
demos_qa|hja_excp|hja_transaction_dt|character varying|12
demos_qa|hja_excp|hja_security_adp_nbr|character varying|13
demos_qa|hja_excp|hja_type_tran_ch_cd|character varying|14
demos_qa|hja_excp|hja_type_account_cd|character varying|15
demos_qa|hja_excp|hja_seq_nbr|character varying|16
demos_qa|hja_excp|hja_action|character varying|17
demos_qa|hja_excp|hja_rfrn_id|character varying|18
demos_qa|hja_excp|hja_client_use_txt|character varying|19
demos_qa|hja_excp|hja_trans_control_id|character varying|20
demos_qa|hja_excp|filler|character varying|21
demos_qa|hoa_excp|file_name_var|character varying|1
demos_qa|hoa_excp|file_load_date|timestamp without time zone|2
demos_qa|hoa_excp|exception_type|character varying|3
demos_qa|hoa_excp|exception_desc|character varying|4
